Tweet,target
My family has been using my blue oil like its water and I gave Ahmed my last blue oil #depressed,0
The #funniest people are often also the most #depressed. #depression,0
Art hasn't tweeted lately because he lacks #socialmedia access (and also access to ropes and sharp objects). He's #depressed. #stafftweets,0
just so depressed anymore ???????? #MusicallyApp #Depressed  pic.twitter.com/rcv1I6pAk7,0
"Always thought helping others would come back when you need it most, unfortunately beginning to think otherwise... #disillusioned #depressed",0
Accept that you are #depressed and it’s not your fault. Telling yourself to ??Pull yourself together’ or ??Snap out of it’ won’t help.,0
"I was at my aunt's, all happy with my cousins and no music. My dad picks me up and he starts arguing with me now I need my music #depressed",0
Apparently you get a free pass just by mentioning #depressed #mentalDisorder #Suicidal Where was I on the free badge day??!!,0
idk what to do with this acc - #depressed#sad#secret_society123#love#inlove#spam4spam#follow4follow#cwd#sfs#quotes#…  pic.twitter.com/uOmcxfhKxk,0
On the way to Harris teeter I see white ducks on the way back I see dead ducks and white feathers everywhere #depressed #rip,0
Bloody bath.   #depressed #suicidal pic.twitter.com/FTAiXlH8zD,0
I'm definitely not bringing them out in this weather to get a coffee. #depressed #deliveryplease,0
"There's a moment na I'm not happy anymore. Even if I have a bit of freedom, cars, money, gadgets, I can't help it. #depressed #exhausted",0
I guess my vacation is over... Back to work I go. #depressed ????,0
#Psychological_fact You get #depressed because you know that you're not what you should be...,0
Chris Lynn just beat my ATAR #depressed,0
Look at me now how #depressed a then a mufuckha,0
"Gene Simmons, Ph.D. offers mental wellbeing to #depressed souls. #DearMentalHealthProfessionals",0
"#Anxious or #Depressed? Non-Profit Organization offers help, 24/7. 1-800-273-TALK (8255)",0
Music is just my best friend…fix everything I guess… #depressed #selfhate #music,0
Thankxxx God Mids of B.Ed Over But.....  Finals of LL.B ahead....  Starting of New Year with Examsss..... #Depressed,0
May have to cut down on the Mexican foods. #depressed #needsthatinmylife,0
Last time hanging with silken and dorian before they move to Florida #depressed #dontleave,0
staying up late because mommies not home #depressed #missingmommy ????,0
Looks like I'm getting super greenied and watching Portlandia #depressed #professionalACTtaker,0
Hammered af. And just watched the bengals lose. #depressed,0
I strongly believe in there if #theone for everyone. I haven't met it yet. #lost #depressed,0
"Was it the molly that made you ""like"" me? #nothingisreal #depressed",0
"All my pals shopping together, getting food, getting steaming and going to clubs while I'm slaving away on the night shift #depressed",0
"We planned for this wedding 362 days, all for Mother Nature to go and fuck everything up...thanks a bunch #depressed",0
Had to return this whip today #Depressed #neednewcar ???? pic.twitter.com/uzndmFgfXp,0
"#life. Thinking, Am I where I am supposed to be?  If yes why do I feel so #Lonely and #Depressed?",0
After marathoning Chuck on Netflix I've finally finished it and now I'm depressed. Damn you #ZacharyLevi !!! #depressed #WhatDoIDoNow?,0
If Only he loved Enuff to make me feel happy #Unhappy #Depressed,0
Damn I don't wanna go to work. :( #depressed lmao,0
Operation hang out at the Cleveland airport today. #nowyoucangobackhome #depressed,0
Is it possible that universal justice & equality are simply un-realizable under the current regime? Is there no hope?? #Depressed #TamirRice,0
I finished Game of Thrones last night.....what am I gonna do with my life until April ? #depressed,0
"Watching the Victoria secret fashion show was an error, never want to eat again #depressed #bodiestodiefor",0
Honestly I wish I could be chilling with my bro right now.. ???????? #depressed,0
Here he is again #rivalformyhumansaffections can't bear him and he's stolen my sofa #depressed  pic.twitter.com/d7Goi5D2pZ,0
My friend…knows how to make me feel happy…he's so kind… #depressed #feelinglittlebetter,0
I've been impressed by Karanka at Middlesbrough. Of course we'll stick with Martinez until he decides to leave. Becoming #depressed,0
"Well, the good thing is that I don't cut myself anymore tho. #depressed",0
"Squad of donkeys, managed by an idiot, owned by a C***. Down + Out before we get to 2016 #Avfc #Depressed",0
Wait. Dont you think that the scarves are actually teaser? #depressed #TeamWINNER,0
No matter how much you tell yourself that you've accepted relegation it takes a day like today to prove that you haven't #avfc #depressed,0
#Depressed brains have some of the most tiring dreams. Maybe because they're some of the most vivid?,0
What does murmuring and complaining do to our psyche? #depressed   Start thinking of what you have and say thanks you alive,0
"fuck no, rita died. I don't even wanna finish dexter #depressed",0
If I don't say goodbye that means you'll see me again maybe not right away but we'll meet again #Depressed #WhatILearnedIn2015,0
Laying in bed listening to Christmas music... #christmasdontgo #depressed,0
Why is tomorrow Monday??? #Sad & #Depressed LOL,0
@poptartiero eXactly. Like ain't nobody wanna see that when looking at #depressed or #clashofclans,0
The red cups at Starbucks are gone. #depressed,0
Packer nation right now... #depressed  pic.twitter.com/44m5D5tU8a,0
"Thanks to the Giants, I'm going to suffer from serious playoff FOMO come January.. I don't even want to watch their game tonight. #depressed",0
cant believe im back at work tomorrow! #depressed,0
I'm gonna die because of my fucking finals #fuckfinals #hate #depressed,0
"Feeling lost, #depressed, or having thoughts of #suicide? Help is available. Call us 24/7 at (800) 273-TALK (8255). pic.twitter.com/X1OFz8hDTM",0
Being on FaceTime to Chloe when sum1 dies on prison break and she goes into a full on emotional breakdown hahaha #depressed #prayforchloe,0
Both the Pats and Panthers lose ?????? and my vacation just ended. #depressed,0
"Just Paracetamol is Anti-pyritique, cant anawer correctly due to too much nerve. What a shame!!! #depressed",0
Watching other NFL teams today emphasizes how pitiful the Eagles are #depressed,0
